speciesCode,comName,sciName,locId,locName,obsDt,howMany,lat,lng,obsValid,obsReviewed,locationPrivate,subId
spetyr1,Spectacled Tyrant,Hymenops perspicillatus,L27354767,Fundo Schilling,2023-10-06 17:47,4.0,-40.5381247,-73.2262448,True,False,False,S151576876
spetyr1,Spectacled Tyrant,Hymenops perspicillatus,L6517732,"Huitag, Lago Calafquén",2023-10-07 19:04,1.0,-39.5169318,-72.2751638,True,False,True,S151658873
dafgrt1,Dark-faced Ground-Tyrant,Muscisaxicola maclovianus,L6704353,PN Torres del Paine--Laguna Goic,2023-10-07 17:31,2.0,-51.007206,-72.7814617,True,False,False,S152497506
spetyr1,Spectacled Tyrant,Hymenops perspicillatus,L673642,Río Elqui--Desembocadura,2023-10-08 22:13,3.0,-29.8933968,-71.2727094,True,False,False,S151767145
dafgrt1,Dark-faced Ground-Tyrant,Muscisaxicola maclovianus,L10299635,Río Cisnes--Desembocadura,2023-10-08 16:49,6.0,-42.0047327,-72.6697781,True,False,False,S151767295
dafgrt1,Dark-faced Ground-Tyrant,Muscisaxicola maclovianus,L11282604,Hotel Lago Grey - Torres del Paine,2023-10-09 17:37,2.0,-51.1239296,-73.1256331,True,False,False,S151843770
spetyr1,Spectacled Tyrant,Hymenops perspicillatus,L20341292,canal,2023-10-09 17:06,4.0,-36.7649336,-73.0448117,True,False,True,S151834291
spetyr1,Spectacled Tyrant,Hymenops perspicillatus,L635297,Humedal de Putú,2023-10-10 18:52,1.0,-35.1553896,-72.2467804,True,False,False,S151906194
dafgrt1,Dark-faced Ground-Tyrant,Muscisaxicola maclovianus,L27466296,Jardines hotel NH Costa Iquique,2023-10-10 18:10,4.0,-20.269976,-70.130713,True,True,True,S151904055
dafgrt1,Dark-faced Ground-Tyrant,Muscisaxicola maclovianus,L27537070,"Ruta Y-156, Torres del Paine CL-Magallanes and Antartica Chilena Region -50.97581, -72.78599",2023-10-11 18:12,4.0,-50.975806,-72.785988,True,False,True,S152291933
spetyr1,Spectacled Tyrant,Hymenops perspicillatus,L12050710,Complejo Humedal Rocuant-Andalién--Playa Isla Los Reyes,2023-10-11 17:44,1.0,-36.7294982,-73.0922676,True,False,False,S151973902
spetyr1,Spectacled Tyrant,Hymenops perspicillatus,L23750620,Río Cautín sector Antumalen,2023-10-12 19:26,2.0,-38.71659,-72.543618,True,False,True,S152047591
dafgrt1,Dark-faced Ground-Tyrant,Muscisaxicola maclovianus,L27537116,"6210459, Torres del Paine CL-Magallanes and Antartica Chilena Region -51.00968, -72.74735",2023-10-12 16:37,2.0,-51.009682,-72.747348,True,False,True,S152292194
spetyr1,Spectacled Tyrant,Hymenops perspicillatus,L13597216,SN Humedal Río Maipo--Pajonal y lagunas estacionales,2023-10-13 19:25,1.0,-33.6255746,-71.6253229,True,False,False,S152116352
dafgrt1,Dark-faced Ground-Tyrant,Muscisaxicola maclovianus,L7687064,Río Aysén--Sector Puntilla,2023-10-13 16:59,4.0,-45.4161961,-72.7046442,True,False,False,S152104933
dafgrt1,Dark-faced Ground-Tyrant,Muscisaxicola maclovianus,L27530807,"1500036, Taltal CL-Región de Antofagasta (-25.4015,-70.4803)Parque Urbano",2023-10-14 23:12,3.0,-25.40154,-70.480345,True,False,True,S152259892
spetyr1,Spectacled Tyrant,Hymenops perspicillatus,L5568338,Río Tirúa--Desembocadura,2023-10-14 22:34,1.0,-38.342133,-73.5005951,True,False,False,S152261419
spetyr1,Spectacled Tyrant,Hymenops perspicillatus,L3040683,Humedal Urbano Paicaví,2023-10-15 17:28,3.0,-36.804835,-73.0661631,True,False,False,S152350299
dafgrt1,Dark-faced Ground-Tyrant,Muscisaxicola maclovianus,L27546987,"Avenida Fertilizantes, Mejillones, Antofagasta, CL (-23,091, -70,422)",2023-10-15 17:10,10.0,-23.0913231,-70.4218379,True,False,True,S152342162
spetyr1,Spectacled Tyrant,Hymenops perspicillatus,L8504467,Chile Chico,2023-10-16 19:41,1.0,-46.5410193,-71.7238875,True,False,False,S152450449
dafgrt1,Dark-faced Ground-Tyrant,Muscisaxicola maclovianus,L9560244,"1559 21 de Mayo, Tocopilla, Región de Antofagasta, CL (-22,094, -70,202)",2023-10-16 18:12,1.0,-22.0937456,-70.2016773,True,False,True,S152424820
spetyr1,Spectacled Tyrant,Hymenops perspicillatus,L6531042,Chana,2023-10-17 18:21,1.0,-42.7459643,-72.8340326,True,False,False,S152512793
dafgrt1,Dark-faced Ground-Tyrant,Muscisaxicola maclovianus,L2466880,Río Loa--Puente Ruta 24,2023-10-17 09:45,2.0,-22.2781364,-69.5607519,True,False,False,S152462000
spetyr1,Spectacled Tyrant,Hymenops perspicillatus,L27354767,Fundo Schilling,2023-10-18 19:19,2.0,-40.5381247,-73.2262448,True,False,False,S152571447
dafgrt1,Dark-faced Ground-Tyrant,Muscisaxicola maclovianus,L5490392,PN Torres del Paine--Lago el Toro (administración CONAF),2023-10-18 16:01,1.0,-51.1786973,-72.9562783,True,False,False,S152557772
spetyr1,Spectacled Tyrant,Hymenops perspicillatus,L2386091,Río Cutipai,2023-10-19 18:18,2.0,-39.8330592,-73.3406925,True,False,False,S152665478
dafgrt1,Dark-faced Ground-Tyrant,Muscisaxicola maclovianus,L7687064,Río Aysén--Sector Puntilla,2023-10-19 17:49,1.0,-45.4161961,-72.7046442,True,False,False,S152630515
spetyr1,Spectacled Tyrant,Hymenops perspicillatus,L11113357,Humedal Krahmer,2023-10-20 18:46,1.0,-39.8358442,-73.2267836,True,False,False,S152944725
dafgrt1,Dark-faced Ground-Tyrant,Muscisaxicola maclovianus,L718035,Península Cavancha,2023-10-20 18:34,1.0,-20.2357846,-70.1519966,True,True,False,S152699648
spetyr1,Spectacled Tyrant,Hymenops perspicillatus,L27294475,"Avenida Manuel Bustos, Temuco CL-Región de La Araucania (-38.7698,-72.6828)",2023-10-21 17:38,1.0,-38.769793,-72.682757,True,False,True,S152770876
dafgrt1,Dark-faced Ground-Tyrant,Muscisaxicola maclovianus,L983083,Seno Skyring--Río Verde,2023-10-21 13:45,4.0,-52.5974695,-71.5035724,True,False,False,S153452114
spetyr1,Spectacled Tyrant,Hymenops perspicillatus,L11980665,Huiscapi--Humedal,2023-10-22 17:55,1.0,-39.3002441,-72.40649,True,False,False,S152862399
dafgrt1,Dark-faced Ground-Tyrant,Muscisaxicola maclovianus,L27643950,"Ruta 11 CH, Arica CL-Arica y Parinacota Region (-18.4081,-69.9961)",2023-10-22 15:26,15.0,-18.408086,-69.996085,True,False,True,S152850318
spetyr1,Spectacled Tyrant,Hymenops perspicillatus,L18494197,"España, Valdivia, Los Ríos, CL (-39.798, -73.249)",2023-10-23 19:54,6.0,-39.7977398,-73.2494444,True,False,True,S152940754
dafgrt1,Dark-faced Ground-Tyrant,Muscisaxicola maclovianus,L1079853,Playa Chanavaya,2023-10-23 13:25,1.0,-20.8934966,-70.1364183,True,True,False,S152918090
spetyr1,Spectacled Tyrant,Hymenops perspicillatus,L27672559,"6304 Calle Cuatro, Talcahuano, Bío Bío, CL (-36.771, -73.08)",2023-10-24 19:37,1.0,-36.7714264,-73.0795625,True,False,True,S153006113
dafgrt1,Dark-faced Ground-Tyrant,Muscisaxicola maclovianus,L6531042,Chana,2023-10-24 19:02,7.0,-42.7459643,-72.8340326,True,False,False,S153012715
spetyr1,Spectacled Tyrant,Hymenops perspicillatus,L27683181,Nigue Norte,2023-10-25 19:23,1.0,-39.2959383,-73.2208467,True,False,True,S153066089
dafgrt1,Dark-faced Ground-Tyrant,Muscisaxicola maclovianus,L12667549,Reñihué,2023-10-25 13:57,2.0,-42.5764393,-72.5102222,True,False,False,S153048080
spetyr1,Spectacled Tyrant,Hymenops perspicillatus,L3016701,Llanquihue--Humedal Las Ranas,2023-10-26 19:22,3.0,-41.262477,-73.0065,True,False,False,S153125511
dafgrt1,Dark-faced Ground-Tyrant,Muscisaxicola maclovianus,L22889490,PN Torres del Paine--Bosque Sendero a Playa Grey,2023-10-26 10:31,5.0,-51.1230314,-73.1300176,True,False,False,S153122878
spetyr1,Spectacled Tyrant,Hymenops perspicillatus,L2874771,SN Humedal Angachilla,2023-10-27 17:40,2.0,-39.8567335,-73.234638,True,False,False,S153395955
dafgrt1,Dark-faced Ground-Tyrant,Muscisaxicola maclovianus,L3120743,PN Alberto de Agostini,2023-10-27 15:08,6.0,-54.7202843,-69.609375,True,False,False,S153202821
spetyr1,Spectacled Tyrant,Hymenops perspicillatus,L10299635,Río Cisnes--Desembocadura,2023-10-28 18:33,1.0,-42.0047327,-72.6697781,True,False,False,S153406454
dafgrt1,Dark-faced Ground-Tyrant,Muscisaxicola maclovianus,L10299635,Río Cisnes--Desembocadura,2023-10-28 18:33,8.0,-42.0047327,-72.6697781,True,False,False,S153406454
spetyr1,Spectacled Tyrant,Hymenops perspicillatus,L7686276,Las Vegas (entre Estero Curaco y Río Rahue),2023-10-29 20:12,5.0,-40.5347551,-73.2483602,True,False,False,S153372095
dafgrt1,Dark-faced Ground-Tyrant,Muscisaxicola maclovianus,L27768808,"Auto selected -54.78379, -69.60282",2023-10-29 17:02,2.0,-54.78379,-69.602823,True,False,True,S153522802
spetyr1,Spectacled Tyrant,Hymenops perspicillatus,L21870785,Parque Urbano Catrico--Entre Av. Francia y Cv. Sur,2023-10-30 20:12,1.0,-39.8404321,-73.2246851,True,False,False,S153502605
dafgrt1,Dark-faced Ground-Tyrant,Muscisaxicola maclovianus,L12667549,Reñihué,2023-10-30 18:43,17.0,-42.5764393,-72.5102222,True,False,False,S153436266
dafgrt1,Dark-faced Ground-Tyrant,Muscisaxicola maclovianus,L27763820,"Ruta 225 CH, Puerto Varas CL-Región de Los Lagos -41.14940, -72.43007",2023-10-31 18:34,3.0,-41.149404,-72.430071,True,False,True,S153492375
spetyr1,Spectacled Tyrant,Hymenops perspicillatus,L505082,Huasco Bajo - puente,2023-10-31 18:24,1.0,-28.4709171,-71.1776733,True,False,False,S155722681
spetyr1,Spectacled Tyrant,Hymenops perspicillatus,L7304461,Río Valdivia,2023-11-01 18:56,2.0,-39.8489582,-73.2580054,True,False,False,S153553686
dafgrt1,Dark-faced Ground-Tyrant,Muscisaxicola maclovianus,L6531042,Chana,2023-11-01 14:45,2.0,-42.7459643,-72.8340326,True,False,False,S153560907
spetyr1,Spectacled Tyrant,Hymenops perspicillatus,L807764,Las Quemas Altas,2023-11-02 19:44,1.0,-40.6284479,-73.117919,True,False,False,S153618203
dafgrt1,Dark-faced Ground-Tyrant,Muscisaxicola maclovianus,L27790588,"T-939, Río Bueno, Los Ríos, CL (-40.454, -72.488)",2023-11-02 14:39,9.0,-40.4538712,-72.4880939,True,False,True,S153632679
spetyr1,Spectacled Tyrant,Hymenops perspicillatus,L8190875,"Unnamed Road, Lautaro, Región de la Araucanía, CL (-38.548, -72.433)",2023-11-03 18:01,2.0,-38.5483366,-72.433035,True,False,True,S153675659
dafgrt1,Dark-faced Ground-Tyrant,Muscisaxicola maclovianus,L22198091,"Acceso PN Pumalin, El Amarillo",2023-11-03 14:44,9.0,-43.0092674,-72.4793032,True,False,True,S153784399
spetyr1,Spectacled Tyrant,Hymenops perspicillatus,L976634,Cabo Blanco,2023-11-04 18:07,5.0,-39.7884884,-73.2486405,True,False,False,S153756234
dafgrt1,Dark-faced Ground-Tyrant,Muscisaxicola maclovianus,L20081131,Río Lontue--Sector Ruta K-155,2023-11-04 17:47,1.0,-35.131691,-71.184002,True,True,False,S153753346
spetyr1,Spectacled Tyrant,Hymenops perspicillatus,L26397672,Humedal Rocuant Andalién,2023-11-05 20:52,5.0,-36.730642,-73.093034,True,False,True,S153854413
dafgrt1,Dark-faced Ground-Tyrant,Muscisaxicola maclovianus,L10569714,PN Torres del Paine--Campamento Serón,2023-11-05 19:50,1.0,-50.8658435,-72.8929244,True,False,False,S154387448
spetyr1,Spectacled Tyrant,Hymenops perspicillatus,L9851416,Centro de Humedales Río Cruces,2023-11-06 20:22,2.0,-39.7948417,-73.2527175,True,False,False,S153920123
dafgrt1,Dark-faced Ground-Tyrant,Muscisaxicola maclovianus,L27841666,Sendero Mallin Colorado,2023-11-06 11:25,1.0,-46.8815748,-72.8204689,True,False,False,S153909354
spetyr1,Spectacled Tyrant,Hymenops perspicillatus,L27108028,Barrio Industrial,2023-11-07 19:27,2.0,-40.6085508,-73.0981176,True,False,True,S153982481
dafgrt1,Dark-faced Ground-Tyrant,Muscisaxicola maclovianus,L11127814,PN Torres del Paine--Campamento Los Perros,2023-11-07 18:00,2.0,-50.932381,-73.134473,True,False,False,S154389182
spetyr1,Spectacled Tyrant,Hymenops perspicillatus,L3679772,Canal Ifarle,2023-11-08 16:29,3.0,-36.7461661,-73.0837101,True,False,False,S154032371
dafgrt1,Dark-faced Ground-Tyrant,Muscisaxicola maclovianus,L12245785,Puerto Cisnes--Costanera,2023-11-08 16:19,1.0,-44.7291972,-72.6838087,True,False,False,S154024997
spetyr1,Spectacled Tyrant,Hymenops perspicillatus,L9638804,Embarcadero Villarrica,2023-11-09 18:48,2.0,-39.2804381,-72.2211737,True,False,False,S154091540
dafgrt1,Dark-faced Ground-Tyrant,Muscisaxicola maclovianus,L4295929,Playa Mar Brava--Humedales,2023-11-09 17:01,2.0,-41.8776176,-73.9959441,True,False,False,S154090410
spetyr1,Spectacled Tyrant,Hymenops perspicillatus,L12980418,Ruta X-695--Laguna,2023-11-10 16:28,1.0,-45.8643829,-71.7363966,True,False,False,S154155578
dafgrt1,Dark-faced Ground-Tyrant,Muscisaxicola maclovianus,L27881232,"424 O'Higgins, Chile Chico, Aysén, CL (-46.54, -71.725)",2023-11-10 10:47,1.0,-46.5395831,-71.7253275,True,False,True,S154130786
spetyr1,Spectacled Tyrant,Hymenops perspicillatus,L12980418,Ruta X-695--Laguna,2023-11-11 18:57,5.0,-45.8643829,-71.7363966,True,False,False,S154293992
dafgrt1,Dark-faced Ground-Tyrant,Muscisaxicola maclovianus,L10167521,Cañedon Macho,2023-11-11 13:30,10.0,-50.934329,-72.781541,True,False,True,S154327007
spetyr1,Spectacled Tyrant,Hymenops perspicillatus,L6310303,Ruta V-732 Maullín-Amortajado,2023-11-12 19:45,2.0,-41.6286597,-73.635788,True,False,False,S154336861
dafgrt1,Dark-faced Ground-Tyrant,Muscisaxicola maclovianus,L27923697,Centro Visitantes Parque Patagonia,2023-11-12 10:30,10.0,-47.1172308,-72.4862473,True,False,True,S154328759
spetyr1,Spectacled Tyrant,Hymenops perspicillatus,L21163694,Casa De Felipe,2023-11-13 19:47,1.0,-40.6315569,-73.0473707,True,False,True,S154411505
dafgrt1,Dark-faced Ground-Tyrant,Muscisaxicola maclovianus,L7687064,Río Aysén--Sector Puntilla,2023-11-13 18:16,6.0,-45.4161961,-72.7046442,True,False,False,S154406803
spetyr1,Spectacled Tyrant,Hymenops perspicillatus,L13215737,Humedal Fundo El Carmen,2023-11-14 19:52,2.0,-38.7144093,-72.6660533,True,False,False,S154470414
dafgrt1,Dark-faced Ground-Tyrant,Muscisaxicola maclovianus,L27977428,"Carretera Austral, Valle la Tranquera, Aysén, CL (-47.63, -72.958)",2023-11-14 18:37,16.0,-47.6300617,-72.957515,True,False,True,S154646987
spetyr1,Spectacled Tyrant,Hymenops perspicillatus,L27956969,"S-30, Temuco, Araucanía, CL (-38.759, -72.684) Ciclovía",2023-11-15 18:31,2.0,-38.7593267,-72.6837,True,False,True,S154526637
dafgrt1,Dark-faced Ground-Tyrant,Muscisaxicola maclovianus,L10822343,Río Blanco--Desembocadura,2023-11-15 13:44,3.0,-41.9693311,-72.4340158,True,False,False,S154522902
spetyr1,Spectacled Tyrant,Hymenops perspicillatus,L25098651,Humedal rio Imperial,2023-11-16 18:45,2.0,-38.6955372,-73.2901052,True,False,True,S156448359
dafgrt1,Dark-faced Ground-Tyrant,Muscisaxicola maclovianus,L9608275,"Lote - 10, Parque Karukinka",2023-11-16 16:33,2.0,-54.174503,-68.721929,True,False,True,S154581110
spetyr1,Spectacled Tyrant,Hymenops perspicillatus,L27976726,"Cochrane, Aysén, CL (-47.165, -72.002)",2023-11-17 18:45,1.0,-47.1649871,-72.0015157,True,False,True,S154642814
dafgrt1,Dark-faced Ground-Tyrant,Muscisaxicola maclovianus,L9854827,Chaitén--Embarcadero,2023-11-17 18:10,2.0,-42.9108539,-72.7190371,True,False,False,S154643297
spetyr1,Spectacled Tyrant,Hymenops perspicillatus,L21760630,Humedal Los Boldos,2023-11-18 18:37,3.0,-38.7678022,-72.7334105,True,False,False,S154725533
dafgrt1,Dark-faced Ground-Tyrant,Muscisaxicola maclovianus,L28316711,"5507256, Cochamó CL-Región de Los Lagos -41.51164, -71.86997",2023-11-18 12:55,2.0,-41.511641,-71.869967,True,False,True,S156506403
spetyr1,Spectacled Tyrant,Hymenops perspicillatus,L28009077,Humedal Becacinas,2023-11-19 20:45,7.0,-39.2637268,-71.9705207,True,False,True,S154814439
dafgrt1,Dark-faced Ground-Tyrant,Muscisaxicola maclovianus,L28174061,"Paso el León, Comuna Cochamó, Los Lagos.",2023-11-19 18:20,2.0,-41.50508,-71.859315,True,False,True,S155743411
spetyr1,Spectacled Tyrant,Hymenops perspicillatus,L3638924,Laguna San Pedro,2023-11-20 20:24,3.0,-38.439279,-71.333663,True,False,False,S154878115
dafgrt1,Dark-faced Ground-Tyrant,Muscisaxicola maclovianus,L1030749,PN Torres del Paine--Río Serrano,2023-11-20 17:34,3.0,-51.2324726,-72.9907608,True,False,False,S154879465
spetyr1,Spectacled Tyrant,Hymenops perspicillatus,L13215737,Humedal Fundo El Carmen,2023-11-21 19:21,5.0,-38.7144093,-72.6660533,True,False,False,S154939708
dafgrt1,Dark-faced Ground-Tyrant,Muscisaxicola maclovianus,L28176023,Lago Vidal Gormaz - Sector Sur,2023-11-21 17:04,2.0,-41.517933,-71.938279,True,False,True,S155784903
dafgrt1,Dark-faced Ground-Tyrant,Muscisaxicola maclovianus,L12667549,Reñihué,2023-11-22 20:50,1.0,-42.5764393,-72.5102222,True,False,False,S155363476
spetyr1,Spectacled Tyrant,Hymenops perspicillatus,L14387352,Velero Meteoro esquina con Francisco Grisse,2023-11-22 19:44,2.0,-41.4168486,-72.9084137,True,False,True,S154997913
spetyr1,Spectacled Tyrant,Hymenops perspicillatus,L12649507,Vertedero Lagunitas--Laguna,2023-11-23 20:45,1.0,-41.442414,-72.996378,True,False,False,S155067585
dafgrt1,Dark-faced Ground-Tyrant,Muscisaxicola maclovianus,L7267924,RN Cerro Castillo--Camino Neozelandés,2023-11-23 11:59,3.0,-46.0860311,-72.2361803,True,False,False,S155067683
spetyr1,Spectacled Tyrant,Hymenops perspicillatus,L28067973,"Carahue, Araucanía, CL (-38,723, -73,445)",2023-11-24 19:19,4.0,-38.7234896,-73.4452277,True,False,True,S155128462
spetyr1,Spectacled Tyrant,Hymenops perspicillatus,L17038301,"Llanquihue, Los Lagos, CL (-41,249, -73,008)",2023-11-25 21:04,1.0,-41.2492688,-73.0079324,True,False,True,S155208469
dafgrt1,Dark-faced Ground-Tyrant,Muscisaxicola maclovianus,L7267924,RN Cerro Castillo--Camino Neozelandés,2023-11-25 11:11,1.0,-46.0860311,-72.2361803,True,False,False,S155247893
spetyr1,Spectacled Tyrant,Hymenops perspicillatus,L6968952,Pampa Jardín Oriente,2023-11-26 20:30,1.0,-41.438494,-72.922582,True,False,False,S155283285
dafgrt1,Dark-faced Ground-Tyrant,Muscisaxicola maclovianus,L6664034,PN Torres del Paine--Trek Italiano a Mirador Francés,2023-11-26 12:00,1.0,-51.0182842,-73.048143,True,False,False,S155249678
spetyr1,Spectacled Tyrant,Hymenops perspicillatus,L13215737,Humedal Fundo El Carmen,2023-11-27 19:50,6.0,-38.7144093,-72.6660533,True,False,False,S155342866
spetyr1,Spectacled Tyrant,Hymenops perspicillatus,L28199816,Camino a Troyo,2023-11-28 16:40,1.0,-38.3050096,-71.3342069,True,False,True,S155883750
dafgrt1,Dark-faced Ground-Tyrant,Muscisaxicola maclovianus,L28111178,Isla Lort,2023-11-28 13:23,1.0,-54.2519182,-72.6634646,True,False,False,S155373515
spetyr1,Spectacled Tyrant,Hymenops perspicillatus,L1030742,PN Torres del Paine--Laguna Los Juncos,2023-11-29 21:07,1.0,-51.0273604,-72.7756906,True,False,False,S155451296
spetyr1,Spectacled Tyrant,Hymenops perspicillatus,L27429996,Barrio Industrial,2023-11-30 20:45,5.0,-40.609665,-73.0981645,True,False,True,S155501386
dafgrt1,Dark-faced Ground-Tyrant,Muscisaxicola maclovianus,L49458551,Torres del Paine NP--Laguna Azul,2023-11-30,15.0,-50.92956,-72.75224,True,False,True,S258457553
spetyr1,Spectacled Tyrant,Hymenops perspicillatus,L4051381,Quillaipe,2023-12-01 16:43,1.0,-41.5307483,-72.7408648,True,False,False,S155552537
dafgrt1,Dark-faced Ground-Tyrant,Muscisaxicola maclovianus,L12667549,Reñihué,2023-12-01 16:31,3.0,-42.5764393,-72.5102222,True,False,False,S155544262
spetyr1,Spectacled Tyrant,Hymenops perspicillatus,L27108028,Barrio Industrial,2023-12-02 19:33,5.0,-40.6085508,-73.0981176,True,False,True,S155629837
dafgrt1,Dark-faced Ground-Tyrant,Muscisaxicola maclovianus,L19310066,Puyuhuapi--Sendero El Canelo,2023-12-02 16:42,2.0,-44.3259818,-72.5699115,True,False,False,S155620385
spetyr1,Spectacled Tyrant,Hymenops perspicillatus,L27108028,Barrio Industrial,2023-12-03 19:28,5.0,-40.6085508,-73.0981176,True,False,True,S155701064
dafgrt1,Dark-faced Ground-Tyrant,Muscisaxicola maclovianus,L28162588,"Acceso al Volcán Osorno, Puerto Varas CL-Región de Los Lagos -41.14158, -72.52903",2023-12-03 08:43,1.0,-41.141579,-72.529032,True,False,True,S155665795
spetyr1,Spectacled Tyrant,Hymenops perspicillatus,L13215737,Humedal Fundo El Carmen,2023-12-04 21:18,1.0,-38.7144093,-72.6660533,True,False,False,S155763051
dafgrt1,Dark-faced Ground-Tyrant,Muscisaxicola maclovianus,L10909693,Bahía Jackson,2023-12-04 08:16,1.0,-54.4496545,-69.0159708,True,False,False,S156518276
spetyr1,Spectacled Tyrant,Hymenops perspicillatus,L13215737,Humedal Fundo El Carmen,2023-12-05 19:25,6.0,-38.7144093,-72.6660533,True,False,False,S155818668
dafgrt1,Dark-faced Ground-Tyrant,Muscisaxicola maclovianus,L28187923,"Ruta Y-150, Torres del Paine CL-Magallanes and Antartica Chilena Region -51.02389, -72.83713",2023-12-05 19:06,1.0,-51.023893,-72.837129,True,False,True,S155816412
spetyr1,Spectacled Tyrant,Hymenops perspicillatus,L3987119,Río Elqui--Laguna los Patos,2023-12-06 20:53,1.0,-29.894184,-71.2641317,True,False,False,S155867695
spetyr1,Spectacled Tyrant,Hymenops perspicillatus,L976634,Cabo Blanco,2023-12-07 18:43,5.0,-39.7884884,-73.2486405,True,False,False,S155922589
dafgrt1,Dark-faced Ground-Tyrant,Muscisaxicola maclovianus,L4354389,PN Puyehue--Cráter Raihuén,2023-12-07 18:15,3.0,-40.7805617,-72.1877436,True,False,False,S155948133
spetyr1,Spectacled Tyrant,Hymenops perspicillatus,L31767789,Isla Teja--Humedal Los Arrayanes,2023-12-08 19:35,1.0,-39.8176609,-73.2563063,True,False,False,S155975807
dafgrt1,Dark-faced Ground-Tyrant,Muscisaxicola maclovianus,L22344367,"Bahia Yendegaia, Chile",2023-12-08 18:50,6.0,-54.865996,-68.690936,True,False,True,S156085149
spetyr1,Spectacled Tyrant,Hymenops perspicillatus,L13196642,Ea. Laguna Amarga,2023-12-09 23:13,2.0,-50.9742839,-72.7823128,True,False,False,S156050829
dafgrt1,Dark-faced Ground-Tyrant,Muscisaxicola maclovianus,L28829358,Cerro Quemado,2023-12-09 15:17,3.0,-54.9455675,-67.3175793,True,False,True,S159172066
spetyr1,Spectacled Tyrant,Hymenops perspicillatus,L6968952,Pampa Jardín Oriente,2023-12-10 20:22,2.0,-41.438494,-72.922582,True,False,False,S156113445
dafgrt1,Dark-faced Ground-Tyrant,Muscisaxicola maclovianus,L28240936,Humedal Vega Castillo,2023-12-10 09:19,1.0,-51.284391,-72.663533,True,False,True,S156114005
spetyr1,Spectacled Tyrant,Hymenops perspicillatus,L10306170,Estero Hualaihué--Desembocadura,2023-12-11 19:40,4.0,-42.002346,-72.683236,True,False,False,S156193057
spetyr1,Spectacled Tyrant,Hymenops perspicillatus,L9851416,Centro de Humedales Río Cruces,2023-12-12 19:09,3.0,-39.7948417,-73.2527175,True,False,False,S156224993
dafgrt1,Dark-faced Ground-Tyrant,Muscisaxicola maclovianus,L21833196,Parque Karukinka--Sector Vicuña,2023-12-12 17:09,2.0,-54.1435913,-68.732964,True,False,False,S156581597
spetyr1,Spectacled Tyrant,Hymenops perspicillatus,L4295929,Playa Mar Brava--Humedales,2023-12-13 19:18,3.0,-41.8776176,-73.9959441,True,False,False,S156306476
dafgrt1,Dark-faced Ground-Tyrant,Muscisaxicola maclovianus,L28268555,"Chaitén, Los Lagos, CL (-42,885, -72,344)",2023-12-13 14:53,5.0,-42.8848613,-72.3435364,True,False,True,S156602301
spetyr1,Spectacled Tyrant,Hymenops perspicillatus,L16335910,Labranza--Humedal,2023-12-14 19:16,2.0,-38.7506995,-72.7507954,True,False,False,S156323940
dafgrt1,Dark-faced Ground-Tyrant,Muscisaxicola maclovianus,L1030749,PN Torres del Paine--Río Serrano,2023-12-14 14:00,4.0,-51.2324726,-72.9907608,True,False,False,S156458898
spetyr1,Spectacled Tyrant,Hymenops perspicillatus,L20788277,Laguna Pichil-Casa de Lata,2023-12-15 18:48,3.0,-40.7200247,-73.037162,True,False,False,S156396596
spetyr1,Spectacled Tyrant,Hymenops perspicillatus,L28598930,Humedal Mantagua,2023-12-16 18:26,5.0,-32.882567,-71.49609,True,False,True,S157911951
dafgrt1,Dark-faced Ground-Tyrant,Muscisaxicola maclovianus,L5373544,Humedal La Cebada,2023-12-16 11:35,1.0,-30.9759753,-71.6457821,True,True,False,S156598600
spetyr1,Spectacled Tyrant,Hymenops perspicillatus,L28332871,Cabo Blanco,2023-12-17 20:00,1.0,-39.7954886,-73.2500711,True,False,True,S156594125
spetyr1,Spectacled Tyrant,Hymenops perspicillatus,L27354767,Fundo Schilling,2023-12-18 19:25,1.0,-40.5381247,-73.2262448,True,False,False,S156657315
dafgrt1,Dark-faced Ground-Tyrant,Muscisaxicola maclovianus,L21833196,Parque Karukinka--Sector Vicuña,2023-12-18 18:31,1.0,-54.1435913,-68.732964,True,False,False,S156776292
spetyr1,Spectacled Tyrant,Hymenops perspicillatus,L6968952,Pampa Jardín Oriente,2023-12-19 20:40,3.0,-41.438494,-72.922582,True,False,False,S156713867
spetyr1,Spectacled Tyrant,Hymenops perspicillatus,L21616881,Río Chamiza--Estuario,2023-12-20 18:59,3.0,-41.490673,-72.838083,True,False,False,S156769302
spetyr1,Spectacled Tyrant,Hymenops perspicillatus,L18279975,Fundo Santa Julia,2023-12-21 20:05,4.0,-40.6304021,-73.0780439,True,False,True,S156829273
dafgrt1,Dark-faced Ground-Tyrant,Muscisaxicola maclovianus,L6663915,PN Torres del Paine--Camping Grey,2023-12-21 15:16,1.0,-51.0081481,-73.1762352,True,False,False,S156909243
spetyr1,Spectacled Tyrant,Hymenops perspicillatus,L6517732,"Huitag, Lago Calafquén",2023-12-22 19:49,13.0,-39.5169318,-72.2751638,True,False,True,S156965449
dafgrt1,Dark-faced Ground-Tyrant,Muscisaxicola maclovianus,L774640,Aucar,2023-12-22 15:21,1.0,-42.164485,-73.4812617,True,False,False,S156875309
spetyr1,Spectacled Tyrant,Hymenops perspicillatus,L976634,Cabo Blanco,2023-12-23 20:21,1.0,-39.7884884,-73.2486405,True,False,False,S156971119
